,Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region,Profit,Time to sale ,Months to sale 
866,2017-10-09,Off-White,Nike-Air-VaporMax-Off-White,950.0,250,2017-09-09,10.0,California,700.0,30 days,0
884,2017-10-10,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1908.0,190,2017-09-09,10.0,California,1718.0,31 days,1
885,2017-10-10,Off-White,Nike-Air-Max-90-Off-White,850.0,160,2017-09-09,9.0,Pennsylvania,690.0,31 days,1
886,2017-10-10,Off-White,Nike-Air-Presto-Off-White,1399.0,160,2017-09-09,8.0,Florida,1239.0,31 days,1
887,2017-10-10,Off-White,Nike-Air-VaporMax-Off-White,1047.0,250,2017-09-09,10.5,Texas,797.0,31 days,1
901,2017-10-11,Off-White,Nike-Air-Presto-Off-White,1258.0,160,2017-09-09,11.0,California,1098.0,32 days,1
902,2017-10-11,Off-White,Nike-Air-VaporMax-Off-White,995.0,250,2017-09-09,9.5,California,745.0,32 days,1
1051,2017-10-13,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1700.0,190,2017-09-09,11.0,Massachusetts,1510.0,34 days,1
1052,2017-10-13,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1800.0,190,2017-09-09,9.0,Pennsylvania,1610.0,34 days,1
1053,2017-10-13,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1999.0,190,2017-09-09,7.0,Nevada,1809.0,34 days,1
1054,2017-10-13,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1799.0,190,2017-09-09,10.0,Michigan,1609.0,34 days,1
1055,2017-10-13,Off-White,Nike-Air-Max-90-Off-White,820.0,160,2017-09-09,9.0,California,660.0,34 days,1
1056,2017-10-13,Off-White,Nike-Air-Max-90-Off-White,849.0,160,2017-09-09,8.5,Arizona,689.0,34 days,1
1057,2017-10-13,Off-White,Nike-Air-Presto-Off-White,1058.0,160,2017-09-09,12.0,New York,898.0,34 days,1
1058,2017-10-13,Off-White,Nike-Air-VaporMax-Off-White,950.0,250,2017-09-09,9.5,California,700.0,34 days,1
1059,2017-10-13,Off-White,Nike-Air-VaporMax-Off-White,1010.0,250,2017-09-09,10.5,New York,760.0,34 days,1
1060,2017-10-13,Off-White,Nike-Blazer-Mid-Off-White,1020.0,130,2017-09-09,10.5,Florida,890.0,34 days,1
1095,2017-10-16,Off-White,Nike-Air-Presto-Off-White,1310.0,160,2017-09-09,10.0,New York,1150.0,37 days,1
1108,2017-10-17,Off-White,Nike-Air-Max-90-Off-White,790.0,160,2017-09-09,11.0,Delaware,630.0,38 days,1
1109,2017-10-17,Off-White,Nike-Air-Max-90-Off-White,790.0,160,2017-09-09,9.0,California,630.0,38 days,1
1120,2017-10-18,Off-White,Nike-Blazer-Mid-Off-White,875.0,130,2017-09-09,9.5,California,745.0,39 days,1
1154,2017-10-21,Off-White,Nike-Air-Presto-Off-White,1850.0,160,2017-09-09,9.0,California,1690.0,42 days,1
1155,2017-10-21,Off-White,Nike-Blazer-Mid-Off-White,850.0,130,2017-09-09,11.0,California,720.0,42 days,1
1163,2017-10-22,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1899.0,190,2017-09-09,10.0,California,1709.0,43 days,1
1164,2017-10-22,Off-White,Nike-Air-Force-1-Low-Off-White,1000.0,170,2017-11-01,9.0,New York,830.0,-10 days,0
1177,2017-10-23,Off-White,Nike-Air-Force-1-Low-Off-White,770.0,170,2017-11-01,10.0,Texas,600.0,-9 days,0
1178,2017-10-23,Off-White,Nike-Air-Force-1-Low-Off-White,750.0,170,2017-11-01,8.5,California,580.0,-9 days,0
1179,2017-10-23,Off-White,Nike-Air-Max-90-Off-White,805.0,160,2017-09-09,13.0,Indiana,645.0,44 days,1
1180,2017-10-23,Off-White,Nike-Air-Presto-Off-White,1414.0,160,2017-09-09,12.0,Kentucky,1254.0,44 days,1
1198,2017-10-24,Off-White,Nike-Air-Max-90-Off-White,900.0,160,2017-09-09,12.0,California,740.0,45 days,1
1199,2017-10-24,Off-White,Nike-Air-VaporMax-Off-White,1100.0,250,2017-09-09,8.0,Delaware,850.0,45 days,1
1200,2017-10-24,Off-White,Nike-Air-VaporMax-Off-White,975.0,250,2017-09-09,12.0,California,725.0,45 days,1
1201,2017-10-24,Off-White,Nike-Blazer-Mid-Off-White,800.0,130,2017-09-09,9.0,North Carolina,670.0,45 days,1
1214,2017-10-25,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1700.0,190,2017-09-09,11.0,California,1510.0,46 days,1
1215,2017-10-25,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1990.0,190,2017-09-09,9.5,California,1800.0,46 days,1
1216,2017-10-25,Off-White,Nike-Air-Force-1-Low-Off-White,650.0,170,2017-11-01,10.0,New Jersey,480.0,-7 days,0
1217,2017-10-25,Off-White,Nike-Air-Force-1-Low-Off-White,745.0,170,2017-11-01,12.0,California,575.0,-7 days,0
1218,2017-10-25,Off-White,Nike-Air-Max-90-Off-White,750.0,160,2017-09-09,10.0,California,590.0,46 days,1
1219,2017-10-25,Off-White,Nike-Air-Presto-Off-White,1425.0,160,2017-09-09,10.0,Illinois,1265.0,46 days,1
1220,2017-10-25,Off-White,Nike-Air-VaporMax-Off-White,931.0,250,2017-09-09,11.0,Delaware,681.0,46 days,1
1235,2017-10-26,Off-White,Nike-Air-Force-1-Low-Off-White,799.0,170,2017-11-01,12.0,New York,629.0,-6 days,0
1236,2017-10-26,Off-White,Nike-Air-Force-1-Low-Off-White,625.0,170,2017-11-01,13.0,New York,455.0,-6 days,0
1237,2017-10-26,Off-White,Nike-Air-Presto-Off-White,1325.0,160,2017-09-09,8.0,California,1165.0,47 days,1
1251,2017-10-27,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2100.0,190,2017-09-09,11.0,Pennsylvania,1910.0,48 days,1
1261,2017-10-28,Off-White,Nike-Air-Force-1-Low-Off-White,775.0,170,2017-11-01,9.0,New Jersey,605.0,-4 days,0
1262,2017-10-28,Off-White,Nike-Air-VaporMax-Off-White,1130.0,250,2017-09-09,10.5,Delaware,880.0,49 days,1
1270,2017-10-29,Off-White,Nike-Air-Max-90-Off-White,791.0,160,2017-09-09,9.0,Washington,631.0,50 days,1
1282,2017-10-30,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1660.0,190,2017-09-09,13.0,Nevada,1470.0,51 days,1
1283,2017-10-30,Off-White,Nike-Air-Force-1-Low-Off-White,867.0,170,2017-11-01,14.0,Connecticut,697.0,-2 days,0
1284,2017-10-30,Off-White,Nike-Air-Force-1-Low-Off-White,800.0,170,2017-11-01,8.0,Illinois,630.0,-2 days,0
1285,2017-10-30,Off-White,Nike-Air-Max-90-Off-White,800.0,160,2017-09-09,11.0,Texas,640.0,51 days,1
1286,2017-10-30,Off-White,Nike-Air-Presto-Off-White,1300.0,160,2017-09-09,9.0,New Jersey,1140.0,51 days,1
1287,2017-10-30,Off-White,Nike-Air-VaporMax-Off-White,955.0,250,2017-09-09,12.0,Texas,705.0,51 days,1
1303,2017-10-31,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1650.0,190,2017-09-09,13.0,Florida,1460.0,52 days,1
1304,2017-10-31,Off-White,Nike-Air-Force-1-Low-Off-White,750.0,170,2017-11-01,12.0,California,580.0,-1 days,0
1305,2017-10-31,Off-White,Nike-Air-Presto-Off-White,1400.0,160,2017-09-09,9.0,California,1240.0,52 days,1
1306,2017-10-31,Off-White,Nike-Air-VaporMax-Off-White,945.0,250,2017-09-09,9.5,Illinois,695.0,52 days,1
1319,2017-11-01,Off-White,Nike-Air-Force-1-Low-Off-White,900.0,170,2017-11-01,8.5,Indiana,730.0,0 days,0
1320,2017-11-01,Off-White,Nike-Blazer-Mid-Off-White,750.0,130,2017-09-09,10.0,Alabama,620.0,53 days,1
1329,2017-11-02,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1820.0,190,2017-09-09,12.0,Kentucky,1630.0,54 days,1
1330,2017-11-02,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1855.0,190,2017-09-09,10.5,New York,1665.0,54 days,1
1331,2017-11-02,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1650.0,190,2017-09-09,13.0,Michigan,1460.0,54 days,1
1332,2017-11-02,Off-White,Nike-Air-Force-1-Low-Off-White,750.0,170,2017-11-01,11.0,Minnesota,580.0,1 days,0
1333,2017-11-02,Off-White,Nike-Air-Force-1-Low-Off-White,750.0,170,2017-11-01,8.0,Indiana,580.0,1 days,0
1334,2017-11-02,Off-White,Nike-Air-Max-97-Off-White,700.0,190,2017-11-01,8.0,New York,510.0,1 days,0
1335,2017-11-02,Off-White,Nike-Air-Presto-Off-White,1200.0,160,2017-09-09,9.0,Illinois,1040.0,54 days,1
1336,2017-11-02,Off-White,Nike-Air-VaporMax-Off-White,950.0,250,2017-09-09,8.5,California,700.0,54 days,1
1337,2017-11-02,Off-White,Nike-Blazer-Mid-Off-White,750.0,130,2017-09-09,7.5,New York,620.0,54 days,1
1349,2017-11-03,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1650.0,190,2017-09-09,9.0,Iowa,1460.0,55 days,1
1350,2017-11-03,Off-White,Nike-Air-Max-97-Off-White,950.0,190,2017-11-01,11.5,Massachusetts,760.0,2 days,0
1351,2017-11-03,Off-White,Nike-Air-Presto-Off-White,1190.0,160,2017-09-09,11.0,California,1030.0,55 days,1
1352,2017-11-03,Off-White,Nike-Air-VaporMax-Off-White,900.0,250,2017-09-09,10.0,Wisconsin,650.0,55 days,1
1360,2017-11-04,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1704.0,190,2017-09-09,10.5,Massachusetts,1514.0,56 days,1
1361,2017-11-04,Off-White,Nike-Air-Max-90-Off-White,850.0,160,2017-09-09,12.0,California,690.0,56 days,1
1362,2017-11-04,Off-White,Nike-Air-Max-90-Off-White,850.0,160,2017-09-09,11.5,New York,690.0,56 days,1
1363,2017-11-04,Off-White,Nike-Air-VaporMax-Off-White,1000.0,250,2017-09-09,10.5,New Hampshire,750.0,56 days,1
1376,2017-11-05,Off-White,Nike-Air-Max-97-Off-White,1000.0,190,2017-11-01,13.0,Oklahoma,810.0,4 days,0
1395,2017-11-06,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1660.0,190,2017-09-09,8.5,Georgia,1470.0,58 days,1
1396,2017-11-06,Off-White,Nike-Air-Force-1-Low-Off-White,800.0,170,2017-11-01,9.5,Colorado,630.0,5 days,0
1397,2017-11-06,Off-White,Nike-Air-Force-1-Low-Virgil-Abloh-Off-White-AF100,850.0,150,2017-11-04,10.0,California,700.0,2 days,0
1413,2017-11-07,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1550.0,190,2017-09-09,13.0,New Jersey,1360.0,59 days,1
1414,2017-11-07,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2140.0,190,2017-09-09,7.0,California,1950.0,59 days,1
1415,2017-11-07,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1601.0,190,2017-09-09,10.0,California,1411.0,59 days,1
1416,2017-11-07,Off-White,Nike-Air-Force-1-Low-Off-White,700.0,170,2017-11-01,8.5,Virginia,530.0,6 days,0
1417,2017-11-07,Off-White,Nike-Air-Max-90-Off-White,800.0,160,2017-09-09,11.0,California,640.0,59 days,1
1418,2017-11-07,Off-White,Nike-Air-Presto-Off-White,1348.0,160,2017-09-09,12.0,California,1188.0,59 days,1
1419,2017-11-07,Off-White,Nike-Blazer-Mid-Off-White,800.0,130,2017-09-09,9.0,Georgia,670.0,59 days,1
1420,2017-11-07,Off-White,Nike-Blazer-Mid-Off-White,642.0,130,2017-09-09,9.5,Florida,512.0,59 days,1
1421,2017-11-07,Off-White,Nike-Blazer-Mid-Off-White,671.0,130,2017-09-09,9.5,New York,541.0,59 days,1
1422,2017-11-07,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,900.0,200,2017-11-01,13.0,Texas,700.0,6 days,0
1438,2017-11-08,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1550.0,190,2017-09-09,11.5,Wisconsin,1360.0,60 days,1
1439,2017-11-08,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1300.0,190,2017-09-09,13.0,Texas,1110.0,60 days,1
1440,2017-11-08,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1501.0,190,2017-09-09,7.0,New Jersey,1311.0,60 days,1
1441,2017-11-08,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1505.0,190,2017-09-09,11.5,New York,1315.0,60 days,1
1442,2017-11-08,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1399.0,190,2017-09-09,11.0,New York,1209.0,60 days,1
1443,2017-11-08,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1360.0,190,2017-09-09,11.5,New York,1170.0,60 days,1
1444,2017-11-08,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1400.0,190,2017-09-09,9.0,Minnesota,1210.0,60 days,1
1445,2017-11-08,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1450.0,190,2017-09-09,12.0,Illinois,1260.0,60 days,1
1446,2017-11-08,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1380.0,190,2017-09-09,9.5,Texas,1190.0,60 days,1
1447,2017-11-08,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1650.0,190,2017-09-09,12.0,Massachusetts,1460.0,60 days,1
1448,2017-11-08,Off-White,Nike-Air-Force-1-Low-Virgil-Abloh-Off-White-AF100,775.0,150,2017-11-04,12.0,Florida,625.0,4 days,0
1449,2017-11-08,Off-White,Nike-Air-Max-90-Off-White,900.0,160,2017-09-09,9.5,Michigan,740.0,60 days,1
1450,2017-11-08,Off-White,Nike-Air-Max-90-Off-White,890.0,160,2017-09-09,8.5,Texas,730.0,60 days,1
1451,2017-11-08,Off-White,Nike-Air-Presto-Off-White,1320.0,160,2017-09-09,9.0,Georgia,1160.0,60 days,1
1452,2017-11-08,Off-White,Nike-Air-Presto-Off-White,1225.0,160,2017-09-09,8.0,Washington,1065.0,60 days,1
1453,2017-11-08,Off-White,Nike-Blazer-Mid-Off-White,640.0,130,2017-09-09,11.0,California,510.0,60 days,1
1454,2017-11-08,Off-White,Nike-Blazer-Mid-Off-White,650.0,130,2017-09-09,13.0,Ohio,520.0,60 days,1
1455,2017-11-08,Off-White,Nike-Blazer-Mid-Off-White,600.0,130,2017-09-09,10.0,California,470.0,60 days,1
1456,2017-11-08,Off-White,Nike-Blazer-Mid-Off-White,560.0,130,2017-09-09,12.0,New Jersey,430.0,60 days,1
1457,2017-11-08,Off-White,Nike-Blazer-Mid-Off-White,602.0,130,2017-09-09,8.0,Alabama,472.0,60 days,1
1458,2017-11-08,Off-White,Nike-Blazer-Mid-Off-White,650.0,130,2017-09-09,9.0,Ohio,520.0,60 days,1
1459,2017-11-08,Off-White,Nike-Blazer-Mid-Off-White,680.0,130,2017-09-09,13.0,Connecticut,550.0,60 days,1
1460,2017-11-08,Off-White,Nike-Blazer-Mid-Off-White,670.0,130,2017-09-09,12.0,New York,540.0,60 days,1
1461,2017-11-08,Off-White,Nike-Blazer-Mid-Off-White,600.0,130,2017-09-09,9.0,California,470.0,60 days,1
1462,2017-11-08,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,800.0,200,2017-11-01,11.0,New York,600.0,7 days,0
1483,2017-11-09,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1381.0,190,2017-09-09,9.5,New Jersey,1191.0,61 days,2
1484,2017-11-09,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1401.0,190,2017-09-09,8.5,New Jersey,1211.0,61 days,2
1485,2017-11-09,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1250.0,190,2017-09-09,10.0,New Jersey,1060.0,61 days,2
1486,2017-11-09,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1235.0,190,2017-09-09,11.0,California,1045.0,61 days,2
1487,2017-11-09,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1050.0,190,2017-09-09,13.0,Utah,860.0,61 days,2
1488,2017-11-09,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1180.0,190,2017-09-09,11.0,New York,990.0,61 days,2
1489,2017-11-09,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1350.0,190,2017-09-09,9.5,Illinois,1160.0,61 days,2
1490,2017-11-09,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1400.0,190,2017-09-09,10.0,Texas,1210.0,61 days,2
1491,2017-11-09,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1398.0,190,2017-09-09,10.0,California,1208.0,61 days,2
1492,2017-11-09,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1800.0,190,2017-09-09,14.0,Florida,1610.0,61 days,2
1493,2017-11-09,Off-White,Nike-Air-Force-1-Low-Off-White,820.0,170,2017-11-01,9.0,New York,650.0,8 days,0
1494,2017-11-09,Off-White,Nike-Air-Force-1-Low-Virgil-Abloh-Off-White-AF100,1100.0,150,2017-11-04,9.5,Colorado,950.0,5 days,0
1495,2017-11-09,Off-White,Nike-Air-Max-90-Off-White,737.0,160,2017-09-09,9.5,Minnesota,577.0,61 days,2
1496,2017-11-09,Off-White,Nike-Air-Max-90-Off-White,750.0,160,2017-09-09,10.5,New York,590.0,61 days,2
1497,2017-11-09,Off-White,Nike-Air-Max-90-Off-White,825.0,160,2017-09-09,11.0,Oregon,665.0,61 days,2
1498,2017-11-09,Off-White,Nike-Air-Max-90-Off-White,650.0,160,2017-09-09,9.5,Illinois,490.0,61 days,2
1499,2017-11-09,Off-White,Nike-Air-Max-97-Off-White,738.0,190,2017-11-01,10.5,California,548.0,8 days,0
1500,2017-11-09,Off-White,Nike-Air-Presto-Off-White,1025.0,160,2017-09-09,11.0,California,865.0,61 days,2
1501,2017-11-09,Off-White,Nike-Air-Presto-Off-White,1020.0,160,2017-09-09,10.0,New York,860.0,61 days,2
1502,2017-11-09,Off-White,Nike-Air-Presto-Off-White,950.0,160,2017-09-09,13.0,Florida,790.0,61 days,2
1503,2017-11-09,Off-White,Nike-Air-Presto-Off-White,1052.0,160,2017-09-09,6.0,New York,892.0,61 days,2
1504,2017-11-09,Off-White,Nike-Air-Presto-Off-White,1055.0,160,2017-09-09,12.0,New Jersey,895.0,61 days,2
1505,2017-11-09,Off-White,Nike-Air-Presto-Off-White,1050.0,160,2017-09-09,9.0,Ohio,890.0,61 days,2
1506,2017-11-09,Off-White,Nike-Blazer-Mid-Off-White,520.0,130,2017-09-09,10.0,California,390.0,61 days,2
1507,2017-11-09,Off-White,Nike-Blazer-Mid-Off-White,555.0,130,2017-09-09,9.5,Michigan,425.0,61 days,2
1508,2017-11-09,Off-White,Nike-Blazer-Mid-Off-White,500.0,130,2017-09-09,8.0,New Jersey,370.0,61 days,2
1509,2017-11-09,Off-White,Nike-Blazer-Mid-Off-White,560.0,130,2017-09-09,11.0,Ohio,430.0,61 days,2
1510,2017-11-09,Off-White,Nike-Blazer-Mid-Off-White,550.0,130,2017-09-09,9.0,California,420.0,61 days,2
1511,2017-11-09,Off-White,Nike-Blazer-Mid-Off-White,545.0,130,2017-09-09,12.0,Texas,415.0,61 days,2
1512,2017-11-09,Off-White,Nike-Blazer-Mid-Off-White,575.0,130,2017-09-09,11.0,New York,445.0,61 days,2
1513,2017-11-09,Off-White,Nike-Blazer-Mid-Off-White,550.0,130,2017-09-09,9.0,California,420.0,61 days,2
1514,2017-11-09,Off-White,Nike-Blazer-Mid-Off-White,556.0,130,2017-09-09,9.0,New Jersey,426.0,61 days,2
1515,2017-11-09,Off-White,Nike-Blazer-Mid-Off-White,515.0,130,2017-09-09,9.0,California,385.0,61 days,2
1516,2017-11-09,Off-White,Nike-Blazer-Mid-Off-White,520.0,130,2017-09-09,10.0,Florida,390.0,61 days,2
1517,2017-11-09,Off-White,Nike-Blazer-Mid-Off-White,565.0,130,2017-09-09,10.5,California,435.0,61 days,2
1518,2017-11-09,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,710.0,200,2017-11-01,9.0,Florida,510.0,8 days,0
1519,2017-11-09,Off-White,Nike-Zoom-Fly-Off-White,1700.0,170,2017-11-01,9.0,California,1530.0,8 days,0
1538,2017-11-10,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1400.0,190,2017-09-09,8.0,California,1210.0,62 days,2
1539,2017-11-10,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1279.0,190,2017-09-09,11.0,Massachusetts,1089.0,62 days,2
1540,2017-11-10,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1420.0,190,2017-09-09,10.0,New Jersey,1230.0,62 days,2
1541,2017-11-10,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1330.0,190,2017-09-09,10.5,Ohio,1140.0,62 days,2
1542,2017-11-10,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1160.0,190,2017-09-09,13.0,New York,970.0,62 days,2
1543,2017-11-10,Off-White,Nike-Air-Force-1-Low-Virgil-Abloh-Off-White-AF100,910.0,150,2017-11-04,10.0,Texas,760.0,6 days,0
1544,2017-11-10,Off-White,Nike-Air-Max-90-Off-White,667.0,160,2017-09-09,9.0,Pennsylvania,507.0,62 days,2
1545,2017-11-10,Off-White,Nike-Air-Max-90-Off-White,695.0,160,2017-09-09,10.5,Georgia,535.0,62 days,2
1546,2017-11-10,Off-White,Nike-Air-Max-90-Off-White,680.0,160,2017-09-09,10.0,Texas,520.0,62 days,2
1547,2017-11-10,Off-White,Nike-Air-Max-90-Off-White,645.0,160,2017-09-09,8.5,California,485.0,62 days,2
1548,2017-11-10,Off-White,Nike-Air-Max-90-Off-White,750.0,160,2017-09-09,13.0,Rhode Island,590.0,62 days,2
1549,2017-11-10,Off-White,Nike-Air-Max-90-Off-White,605.0,160,2017-09-09,10.0,New York,445.0,62 days,2
1550,2017-11-10,Off-White,Nike-Air-Max-90-Off-White,735.0,160,2017-09-09,10.5,Texas,575.0,62 days,2
1551,2017-11-10,Off-White,Nike-Air-Max-90-Off-White,711.0,160,2017-09-09,9.5,New York,551.0,62 days,2
1552,2017-11-10,Off-White,Nike-Air-Presto-Off-White,750.0,160,2017-09-09,13.0,New York,590.0,62 days,2
1553,2017-11-10,Off-White,Nike-Air-Presto-Off-White,1000.0,160,2017-09-09,10.0,California,840.0,62 days,2
1554,2017-11-10,Off-White,Nike-Air-Presto-Off-White,1200.0,160,2017-09-09,9.0,California,1040.0,62 days,2
1555,2017-11-10,Off-White,Nike-Air-Presto-Off-White,1050.0,160,2017-09-09,10.0,Florida,890.0,62 days,2
1556,2017-11-10,Off-White,Nike-Air-Presto-Off-White,1190.0,160,2017-09-09,9.0,Georgia,1030.0,62 days,2
1557,2017-11-10,Off-White,Nike-Air-VaporMax-Off-White,1099.0,250,2017-09-09,11.0,North Carolina,849.0,62 days,2
1558,2017-11-10,Off-White,Nike-Blazer-Mid-Off-White,570.0,130,2017-09-09,9.0,California,440.0,62 days,2
1559,2017-11-10,Off-White,Nike-Blazer-Mid-Off-White,575.0,130,2017-09-09,10.0,Alabama,445.0,62 days,2
1560,2017-11-10,Off-White,Nike-Blazer-Mid-Off-White,555.0,130,2017-09-09,8.5,Ohio,425.0,62 days,2
1561,2017-11-10,Off-White,Nike-Blazer-Mid-Off-White,590.0,130,2017-09-09,9.0,California,460.0,62 days,2
1562,2017-11-10,Off-White,Nike-Blazer-Mid-Off-White,540.0,130,2017-09-09,10.5,New York,410.0,62 days,2
1563,2017-11-10,Off-White,Nike-Blazer-Mid-Off-White,575.0,130,2017-09-09,10.0,Michigan,445.0,62 days,2
1564,2017-11-10,Off-White,Nike-Blazer-Mid-Off-White,588.0,130,2017-09-09,9.5,Utah,458.0,62 days,2
1565,2017-11-10,Off-White,Nike-Blazer-Mid-Off-White,575.0,130,2017-09-09,11.0,California,445.0,62 days,2
1566,2017-11-10,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,600.0,200,2017-11-01,10.5,Michigan,400.0,9 days,0
1567,2017-11-10,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,750.0,200,2017-11-01,10.0,Illinois,550.0,9 days,0
1568,2017-11-10,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,600.0,200,2017-11-01,12.0,Pennsylvania,400.0,9 days,0
1582,2017-11-11,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1380.0,190,2017-09-09,13.0,Oregon,1190.0,63 days,2
1583,2017-11-11,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1700.0,190,2017-09-09,14.0,Tennessee,1510.0,63 days,2
1584,2017-11-11,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1275.0,190,2017-09-09,13.0,Illinois,1085.0,63 days,2
1585,2017-11-11,Off-White,Nike-Air-Max-90-Off-White,556.0,160,2017-09-09,8.5,Florida,396.0,63 days,2
1586,2017-11-11,Off-White,Nike-Air-Max-90-Off-White,580.0,160,2017-09-09,9.0,Texas,420.0,63 days,2
1587,2017-11-11,Off-White,Nike-Air-Max-90-Off-White,545.0,160,2017-09-09,13.0,Oregon,385.0,63 days,2
1588,2017-11-11,Off-White,Nike-Air-Max-90-Off-White,560.0,160,2017-09-09,10.5,California,400.0,63 days,2
1589,2017-11-11,Off-White,Nike-Air-Max-90-Off-White,600.0,160,2017-09-09,8.0,California,440.0,63 days,2
1590,2017-11-11,Off-White,Nike-Air-Max-90-Off-White,585.0,160,2017-09-09,11.5,Illinois,425.0,63 days,2
1591,2017-11-11,Off-White,Nike-Air-Max-90-Off-White,630.0,160,2017-09-09,9.5,Illinois,470.0,63 days,2
1592,2017-11-11,Off-White,Nike-Air-Max-90-Off-White,640.0,160,2017-09-09,10.5,Illinois,480.0,63 days,2
1593,2017-11-11,Off-White,Nike-Air-Max-90-Off-White,700.0,160,2017-09-09,11.0,Massachusetts,540.0,63 days,2
1594,2017-11-11,Off-White,Nike-Air-Max-90-Off-White,575.0,160,2017-09-09,11.0,New York,415.0,63 days,2
1595,2017-11-11,Off-White,Nike-Air-Max-90-Off-White,580.0,160,2017-09-09,10.0,Michigan,420.0,63 days,2
1596,2017-11-11,Off-White,Nike-Air-Max-90-Off-White,640.0,160,2017-09-09,9.5,New York,480.0,63 days,2
1597,2017-11-11,Off-White,Nike-Air-Max-90-Off-White,620.0,160,2017-09-09,10.0,California,460.0,63 days,2
1598,2017-11-11,Off-White,Nike-Air-Max-90-Off-White,591.0,160,2017-09-09,8.5,New Jersey,431.0,63 days,2
1599,2017-11-11,Off-White,Nike-Air-Max-97-Off-White,720.0,190,2017-11-01,8.5,Georgia,530.0,10 days,0
1600,2017-11-11,Off-White,Nike-Air-Presto-Off-White,811.0,160,2017-09-09,12.0,California,651.0,63 days,2
1601,2017-11-11,Off-White,Nike-Air-Presto-Off-White,910.0,160,2017-09-09,10.0,California,750.0,63 days,2
